taxon_id,rank,organism_name
1458715,species,Mycobacterium phage Swish,10699,family
1458716,species,Vibrio phage CHOED,10744,family
1458717,species,Mycobacterium phage 40AC,10699,family
1458726,species,Mycobacterium phage 20ES,10699,family
1458831,species,Mycobacterium phage Jolie2,10699,family
1458841,species,Mycobacterium phage CRB1,10699,family
1458842,species,Geobacillus phage GBK2,10699,family
1458843,species,Pseudomonas phage phiPsa374,10662,family
1458846,species,Mycobacterium phage RhynO,10699,family
1458849,species,Salmonella phage vB_SalM_SJ2,10662,family
1458852,species,Listeria phage LP-030-3,10699,family
1458856,species,Listeria phage LP-101,10699,family
1458857,species,Listeria phage LP-114,10699,family
1458859,species,Shewanella sp. phage 1/4,10662,family
1459044,species,Long Island tick rhabdovirus,11270,family
1460070,species,Ralstonia phage 1 NP-2014,10860,family
1460071,species,Antheraea pernyi iflavirus,699189,family
1460289,species,Chrysochromulina sp. CCMP291,35140,genus
1460635,species,Geomicrobium sp. JCM 19038,1385,order
1460636,species,Geomicrobium sp. JCM 19039,1385,order
1460638,species,Halolactibacillus sp. JCM 19043,306539,genus
1460649,species,Geomicrobium sp. JCM 19055,1385,order
1460663,species,Paraphaeosphaeria sporulosa,125369,genus
1461743,species,Vibrio phage PVA1,10744,family
1462608,species,Pseudomonas phage KPP25,10744,family
1463809,species,Mycobacterium phage 39HC,10699,family
1463811,species,Mycobacterium phage Hosp,10699,family
1463812,species,Mycobacterium phage Jolie1,10699,family
1463817,species,Fulmarus glacialis papillomavirus 1,151340,family
1464127,species,Staphylococcus phage DW2,10699,family
1464786,species,Laodelphax striatella honeydew virus 1,699189,family
1465613,species,Salmonella phage vB_SenS-Ent3,10699,family
1465618,species,Salmonella phage vB_SenS-Ent2,10699,family
1465639,species,Podovirus Lau218,10744,family
1465751,species,Anopheles minimus irodovirus,10486,family
1465825,species,Timonella senegalensis,1465824,genus
1468169,species,Mycobacterium phage Lamina13,10699,family
1468411,species,Enterobacteria phage 9g,10699,family
1468449,species,Holdemania massiliensis,61170,genus
1469502,species,Burkholderiales bacterium GJ-E10,80840,order
1470354,species,Candidatus Soleaferrea massiliensis,1470353,genus
1470434,species,Zhongshania aliphaticivorans,1434050,genus
1471542,species,Mycobacterium phage MosMoris,10699,family
1472342,species,Human papillomavirus type 179,151340,family
1472345,species,Basilea psittacipulmonis,1472344,genus
1472418,species,Falsirhodobacter sp. alg1,1434002,genus
1472761,species,Enorma massiliensis,1472762,genus
1472764,species,Kallipyga massiliensis,1472763,genus
1472912,species,Nitrincola phage 1M3-16,28883,order
1473216,species,Senegalimassilia anaerobia,1473205,genus
1473580,species,Defluviitalea phaphyphila,1185408,genus
1474867,species,Aureococcus anophagefferens virus,10501,family
1475062,species,Porcine stool-associated circular virus 4,39724,family
1475063,species,Porcine stool-associated circular virus 5,39724,family
1475481,species,Mizugakiibacter sediminis,1544982,genus
1476202,species,Rosellinia necatrix fusarivirus 1,1661063,family
1476390,species,Pseudomonas phage vB_PaeS_SCH_Ab26,10699,family
1476886,species,Lactococcus phage P078,10699,family
1476887,species,Lactococcus phage P092,10699,family
1476888,species,Lactococcus phage P118,10699,family
1476889,species,Lactococcus phage P162,10699,family
1476973,species,Peptostreptococcaceae bacterium VA2,186804,family
1477406,species,Dickeya phage RC-2014,10662,family
1479612,species,Arboretum virus,11270,family
1479613,species,Puerto Almendras virus,11270,family
1480065,species,Pygoscelis adeliae papillomavirus,151340,family
1481139,species,Spodoptera frugiperda rhabdovirus,11270,family
1481186,species,Acinetobacter phage vB_AbaM_Acibel004,10662,family
1481187,species,Acinetobacter phage vB_AbaP_Acibel007,10744,family
1481224,species,Pseudomonas phage JD024,10699,family
1481452,species,Mosavirus A,1481451,genus
1481785,species,Ralstonia phage RSJ2,10744,family
1482319,species,Casuarina virus,1312872,family
1482734,species,Duck picornavirus GL/12,12058,family
1483485,species,Ralstonia phage RS138,10239,superkingdom
1483681,species,Tortoise rafivirus A,12058,family
1483724,species,Sclerotinia sclerotiorum negative-stranded RNA virus 1,11157,order
1485186,species,Nhumirim virus,11050,family
1485544,species,Ferriphaselus sp. R-1,1443590,genus
1485545,species,Zetaproteobacteria bacterium TAG-1,580370,class
1485682,species,Mitosporidium daphniae,1633384,genus
1486403,species,Mycobacterium phage Manad,10699,family
1486413,species,Listeria phage LMTA-148,10662,family
1486421,species,Listeria phage LMSP-25,10662,family
1486422,species,Listeria phage List-36,10662,family
1486423,species,Lactoccocus phage WP-2,10744,family
1486424,species,Mycobacterium phage Bernal13,10699,family
1486425,species,Mycobacterium phage Kampy,10699,family
1486426,species,Mycobacterium phage Phantastic,10699,family
1486427,species,Mycobacterium phage ZoeJ,10699,family
1486428,species,Enterococcus phage EFC-1,10699,family
1486469,species,Mycobacterium phage Damien,10699,family
1486472,species,Mycobacterium phage Gaia,10699,family
1486473,species,Mycobacterium phage OkiRoe,10699,family
1486661,species,Bacillus phage Megatron,10662,family
1486657,species,Bacillus phage CAM003,10662,family
1486658,species,Bacillus phage Evoli,10662,family
1486659,species,Bacillus phage Hakuna,10662,family
1486660,species,Bacillus phage Hoody T,10662,family
1486662,species,Bacillus phage Riley,10662,family
1486991,species,Candidatus Sodalis pierantonius,84565,genus
1488557,species,PoSCV Kor J481,10239,superkingdom
1488574,species,Human genital-associated circular DNA virus-1,10239,superkingdom
1489628,species,Hypoxylon sp. E7406B,42308,genus
1489714,species,Tanay virus,10239,superkingdom
1489836,species,Atlantic salmon calicivirus,11974,family
1489893,species,Biatriospora mackinnonii,679174,genus
1491393,species,Jingmen tick virus,10239,superkingdom
1491491,species,Sunguru virus,11270,family
1492281,species,alpha proteobacterium Q-1,28211,class
1492898,species,Flavisolibacter sp. LCS9,398041,genus
1492922,species,Gammaproteobacteria bacterium MFB021,1236,class
1493829,species,Persimmon virus B,69973,family
1493858,species,Goose calicivirus,11974,family
1494590,species,Paramesorhizobium deserti,1759400,genus
1495039,species,Mesoaciditoga lauensis,1495038,genus
1495045,species,Thermopetrobacter sp. TC1,1495041,genus
1495050,species,Methylococcaceae bacterium 73a,403,family
1495144,species,methanogenic archaeon ISO4-H5,183967,class
1495286,species,Escherichia phage e4/1c,10699,family
1495316,species,Soybean cyst nematode virus 5,11050,family
1495769,species,Candidatus Evansia muelleri,1495768,genus
1497679,species,Listeriaceae bacterium FSL A5-0209,186820,family
1497848,species,Papaya meleira virus,10239,superkingdom
1497953,species,Bacteroidales bacterium KA00251,171549,order
1497954,species,Bacteroidales bacterium KA00344,171549,order
1497955,species,Clostridiales bacterium KA00274,186802,order
1497974,species,Georgenia sp. SUBG003,154116,genus
1498168,species,Enterococcus phage ECP3,10662,family
1498170,species,Escherichia phage PE3-1,10744,family
1498171,species,Staphylococcus phage SA97,10699,family
1498172,species,Escherichia phage ECBP5,10744,family
1498188,species,Propionibacterium phage Pacnes 2012-15,10699,family
1498204,species,Mycobacterium phage Pinto,10699,family
1498220,species,Staphylococcus phage phiSa119,10699,family
1498227,species,Shigella phage POCJ13,10744,family
1498228,species,Rhizobium phage vB_RleM_PPF1,10662,family
1500386,species,Staphylococcus phage 6ec,10699,family
1500510,species,Halovirus VNH-1,10239,superkingdom
1500713,species,Vibrio phage X29,10662,family
1500733,species,Lactobacillus phage Ld17,10699,family
1500734,species,Lactobacillus phage Ld25A,10699,family
1500735,species,Lactobacillus phage Ld3,10699,family
1500757,species,Pseudomonas phage phiPSA1,10699,family
1500865,species,Drosophila subobscura Nora virus,10239,superkingdom
1500866,species,Drosophila immigrans Nora virus,10239,superkingdom
1501145,species,Neosynechococcus sphagnicola,1501143,genus
1502101,species,Sclerotinia sclerotiorum debilitation-associated RNA virus 2,675063,order
1502488,species,alpha proteobacterium QL1,1655514,family
1503929,species,Aurantimonas phage AmM-1,28883,order
1504569,species,Fox fecal rhabdovirus,11270,family
1504823,species,bacterium LF-3,2,superkingdom
1505026,species,Staphylococcus phage 3MRA,10699,family
1505027,species,Staphylococcus phage 23MRA,10699,family
1505225,species,Acinetobacter phage YMC-13-01-C62,10662,family
1505227,species,Aeromonas phage pAh6-C,10662,family
1505232,species,Chitinivibrio alkaliphilus,1505231,genus
1505866,species,Candidatus Schmidhempelia bombi,1505768,genus
1506471,species,Sutterellaceae bacterium ND3,995019,family
1506568,species,Cyclovirus ZM36a,39724,family
1506581,species,Crohivirus,12058,family
1506716,species,Mycobacterium phage Cheetobro,10699,family
1511781,species,Oscivirus A,1511780,genus
1510440,species,Bacillus phage Waukesha92,10699,family
1510458,species,Pseudoruegeria sabulilitoris,311411,genus
1511084,species,Influenza D virus,1511083,genus
1511639,species,Dolphin rhabdovirus,11270,family
1511776,species,Gallivirus A,1511775,genus
1511783,species,Pasivirus A,1511782,genus
1511803,species,Passerivirus A,1511802,genus
1511805,species,Rosavirus A,1511804,genus
1511847,species,Fusarium solani virus 1,1511811,genus
1511862,species,Carnivore amdoparvovirus 1,310911,genus
1511865,species,Galliform aveparvovirus 1,1511864,genus
1511873,species,Ungulate bocaparvovirus 1,1507401,genus
1511889,species,Ungulate copiparvovirus 1,1511888,genus
1511891,species,Adeno-associated dependoparvovirus A,10803,genus
1511900,species,Primate erythroparvovirus 1,40121,genus
1511906,species,Carnivore protoparvovirus 1,1506574,genus
1511912,species,Chiropteran tetraparvovirus 1,1511911,genus
1513188,species,Lepidopteran ambidensovirus 1,10806,genus
1513193,species,Dipteran brevidensovirus 1,136466,genus
1513202,species,Decapod hepandensovirus 1,1513201,genus
1513210,species,Lepidopteran iteradensovirus 1,40122,genus
1513224,species,Decapod penstyldensovirus 1,1513223,genus
1513235,species,Cafeteria roenbergensis virus,1513234,genus
1513237,species,Lloviu cuevavirus,1513236,genus
1513248,species,Dyolambdapapillomavirus 1,1513239,genus
1513249,species,Dyomupapillomavirus 1,1513240,genus
1513250,species,Dyonupapillomavirus 1,1513241,genus
1513251,species,Dyoomikronpapillomavirus 1,1513242,genus
1513252,species,Dyopipapillomavirus 1,1513243,genus
1513253,species,Dyorhopapillomavirus 1,1513244,genus
1513254,species,Dyosigmapapillomavirus 1,1513245,genus
1513255,species,Dyoxipapillomavirus 1,1513246,genus
1513270,species,Marinagarivorans algicola,1792291,genus
1513271,species,Gammaproteobacteria bacterium Q1,1236,class
1513468,species,Rouxiella chamberiensis,1565532,genus
1514665,species,Rodent Torque teno virus 2,687329,family
1514971,species,Halobacteriaceae archaeon SB9,2236,family
1516079,species,HCBI8.215 virus,10239,superkingdom
1516080,species,HCBI9.212 virus,10239,superkingdom
1516081,species,MSSI2.225 virus,10239,superkingdom
1516127,species,Chaetoceros tenuissimus DNA virus type-II,10239,superkingdom
1516128,species,Chaetoceros tenuissimus RNA virus type-II,10239,superkingdom
1517682,species,Porphyromonadaceae bacterium COT-184 OH4590,171551,family
1519097,species,Sesavirus CSL10538,10780,family
1519391,species,Sewage-associated circular DNA virus-2,10239,superkingdom
1519399,species,Sewage-associated gemycircularvirus 4,10239,superkingdom
1519400,species,Sewage-associated gemycircularvirus 5,10239,superkingdom
1519401,species,Sewage-associated gemycircularvirus 6,10239,superkingdom
1519403,species,Sewage-associated gemycircularvirus 8,10239,superkingdom
1519404,species,Sewage-associated gemycircularvirus 9,10239,superkingdom
1519406,species,Sewage-associated gemycircularvirus 11,10239,superkingdom
1519407,species,Sewage-associated gemycircularvirus 2,10239,superkingdom
1519408,species,Sewage-associated gemycircularvirus 3,10239,superkingdom
1519788,species,Phage vB_EcoP_SU10,10744,family
1519999,species,Staphylococcus phage phiBU01,10699,family
1521188,species,Lymantria dispar iflavirus 1,699189,family
1521385,species,McMurdo Ice Shelf pond-associated circular DNA virus-1,10239,superkingdom
1521386,species,McMurdo Ice Shelf pond-associated circular DNA virus-2,10239,superkingdom
1521387,species,McMurdo Ice Shelf pond-associated circular DNA virus-3,10239,superkingdom
1521388,species,McMurdo Ice Shelf pond-associated circular DNA virus-4,10239,superkingdom
1521389,species,McMurdo Ice Shelf pond-associated circular DNA virus-5,10239,superkingdom
1521390,species,McMurdo Ice Shelf pond-associated circular DNA virus-6,10239,superkingdom
1521391,species,McMurdo Ice Shelf pond-associated circular DNA virus-7,10239,superkingdom
1521392,species,McMurdo Ice Shelf pond-associated circular DNA virus-8,10239,superkingdom
1522059,species,Bovine astrovirus CH13,39733,family
1522092,species,Clostridium phage phiCDHM19,10662,family
1522309,species,Flaviflexus sp. SIT4,1522056,genus
1522311,species,Tessaracoccus sp. SIT7,72763,genus
1522315,species,bacterium mt3,2,superkingdom
1522317,species,bacterium SIT7,2,superkingdom
1523023,species,Gentian ovary ring-spot virus,10239,superkingdom
1523172,species,Oscheius sp. MCB,42476,genus
1523418,species,alpha proteobacterium AAP38,28211,class
1523421,species,beta proteobacterium AAP51,28216,class
1523424,species,beta proteobacterium AAP65,28216,class
1523428,species,beta proteobacterium AAP99,28216,class
1523431,species,beta proteobacterium AAP121,28216,class
1523432,species,alpha proteobacterium AAP81b,28211,class
1524337,species,Mycoplasmataceae bacterium RC_NB112A,2092,family
1524460,species,Phaeodactylibacter xiamenensis,1564515,genus
1524881,species,Enterobacteria phage Sf101,10744,family
1524882,species,Sinorhizobium phage phiLM21,10699,family
1525752,species,Mycoplasmataceae bacterium CE_OT135,2092,family
1526550,species,Sulfitobacter phage NYA-2014a,10239,superkingdom
1526571,species,Lacimicrobium alkaliphilum,1751872,genus
1526735,species,Vogesella sp. EB,57739,genus
1527298,species,SAR11 cluster bacterium PRT-SC02,1655514,family
1527300,species,Marinosulfonomonas sp. PRT-SC04,50056,genus
1527463,species,Mycobacterium phage Cerasum,10699,family
1527469,species,Bacillus phage Bobb,10662,family
1527493,species,Mycobacterium phage Sparky,10699,family
1527494,species,Mycobacterium phage Eremos,10699,family
1527511,species,Mycobacterium phage Hades,10699,family
1527512,species,Mycobacterium phage Squirty,10699,family
1527513,species,Mycobacterium phage Minerva,10699,family
1527514,species,Enterobacteria phage EK99P-1,10699,family
1527515,species,Idiomarinaceae phage Phi1M2-2,10699,family
1527519,species,Escherichia phage Av-05,10662,family
1527520,species,Mycobacterium phage Piro94,10699,family
1527523,species,Macrophomina phaseolina tobamo-like virus,675071,family
1527531,species,Escherichia phage HY02,10662,family
1527534,species,Mycobacterium phage Swirley,10699,family
1527536,species,Mycobacterium phage Trike,10699,family
1527580,species,Mycobacterium phage Inventum,10699,family
1527770,species,Rhizobium phage vB_RleM_P10VF,10662,family
1527771,species,Mesorhizobium phage vB_MloP_Lo5R7ANS,10744,family
1528098,species,Rickettsiales bacterium Ac37b,766,order
1528099,species,Lawsonella clevelandensis,1847725,genus
1528105,species,Mycoplasmataceae bacterium RV_VA103A,2092,family
1529056,species,Penaeus monodon nudivirus,1511852,family
1529058,species,Vibrio phage ICP2_2013_A_Haiti,10744,family
1529605,species,Cladosporium cladosporioides virus 1,10239,superkingdom
1530186,species,Maribius sp. MOLA 401,387095,genus
1530454,species,Feline cyclovirus,39724,family
1531429,species,Coriobacteriaceae bacterium 68-1-3,84107,family
1531966,species,Torrubiella hemipterigena,475080,genus
1532031,species,Alternaria longipes dsRNA virus 1,10239,superkingdom
1532180,species,Penicillium roqueforti ssRNA mycovirus 1,1661063,family
1534544,species,Chicken picornavirus 1,12058,family
1534545,species,Chicken picornavirus 2,12058,family
1534546,species,Chicken picornavirus 3,12058,family
1534547,species,Chicken picornavirus 4,12058,family
1534548,species,Chicken picornavirus 5,12058,family
1535248,species,Ball python nidovirus,76804,order
1535422,species,Thalassotalea sp. ND16A,1518149,genus
1535802,species,Gairo virus,11617,family
1536592,species,Idiomarinaceae phage 1N2-2,10239,superkingdom
1536596,species,Pseudomonas phage H70,10699,family
1536597,species,Enterobacteria phage J8-65,10744,family
1536598,species,Mycobacterium phage BuzzLyseyear,10699,family
1536603,species,Mycobacterium phage Estave1,10699,family
1536604,species,Leuconostoc phage Ln-8,10699,family
1536605,species,Leuconostoc phage Ln-9,10699,family
1537091,species,Edwardsiella phage GF-2,10662,family
1537164,species,Porcine stool-associated circular virus 1,10239,superkingdom
1537165,species,Porcine stool-associated circular virus 6,10239,superkingdom
1537166,species,Porcine stool-associated circular virus 7,10239,superkingdom
1537167,species,Porcine stool-associated circular virus 8,10239,superkingdom
1537168,species,Porcine stool-associated circular virus 9,10239,superkingdom
1537975,species,Kumasi rhabdbovirus,11270,family
1538182,species,Nakazawaea peltata,460521,genus
1538364,species,Ralstonia phage RSJ5,10744,family
1538547,species,Lokiarchaeum sp. GC14_75,1655637,genus
1538804,species,Vibrio phage VpKK5,10699,family
1540095,species,Citrobacter phage Moon,10662,family
1540096,species,Citrobacter phage Stevie,10699,family
1540097,species,Escherichia phage Pollock,10744,family
1540823,species,Salmonella phage LSPA1,10699,family
1541065,species,Myxosarcina sp. GI1,52605,genus
1541819,species,Mycobacterium phage Omnicron,10699,family
1541821,species,Listeria phage WIL-1,10662,family
1541823,species,Mycobacterium phage Llama,10699,family
1541824,species,Mycobacterium phage Ariel,10699,family
1541825,species,Shigella phage Shf125875,10662,family
1541883,species,Escherichia phage vB_EcoM-ep3,10662,family
1541959,species,Mollicutes bacterium HR1,31969,class
1542090,species,Pseudomonas phage vB_Pae_PS44,10662,family
1542092,species,Pseudomonas phage vB_PaeM_PS24,10662,family
1542477,species,Prochlorococcus phage P-TIM68,10662,family
1542743,species,Caribou feces-associated gemycircularvirus,10239,superkingdom
1542745,species,Ancient caribou feces associated virus,10239,superkingdom
1542912,species,Mycobacterium phage VohminGhazi,10699,family
1543381,species,Oleiagrimonas soli,1649642,genus
1543419,species,Torque teno Tadarida brasiliensis virus,687329,family
1544364,species,Microviridae IME-16,10841,family
1546177,species,Mikumi yellow baboon virus 1,76803,family
1546178,species,Southwest baboon virus 1,76803,family
1546257,species,Tipula oleracea nudivirus,1511852,family
1547436,species,Flagellimonas sp. DK169,444459,genus
1547597,species,Sanguibacteroides justesenii,1635148,genus
1548207,species,Cephaloticoccus primus,1849551,genus
1548547,species,Woeseia oceani,1738655,genus
1548712,species,Circoviridae SFBeef,39724,family
1548901,species,Pseudomonas phage vB_PaeM_PAO1_Ab03,10662,family
1548902,species,Pseudomonas phage vB_PaeP_PAO1_Ab05,10744,family
1548905,species,Pseudomonas phage vB_PaeS_PAO1_Ab18,10699,family
1548906,species,Pseudomonas phage vB_PaeP_C2-10_Ab22,10744,family
1548907,species,Pseudomonas phage vB_PaeM_PAO1_Ab27,10662,family
1548917,species,Pseudomonas phage vB_PaeM_C1-14_Ab28,10662,family
1548918,species,Pseudomonas phage vB_PaeS_PAO1_Ab30,10699,family
1549357,species,Beauveria bassiana non-segmented virus 1,10239,superkingdom
1549855,species,Haematospirillum jordaniae,1804663,genus
1549864,species,Tilapia lake virus,11308,family
1550024,species,Ruminococcaceae bacterium 585-1,541000,family
1550091,species,Sphingobacteriaceae bacterium DW12,84566,family
1551641,species,Shigella phage pSs-1,10662,family
1551710,species,Mycobacterium phage Abrogate,10699,family
1551711,species,Mycobacterium phage Bipolar,10699,family
1552661,species,Santa barbara virus,11270,family
1552735,species,Lactobacillus phage Ldl1,10699,family
1555201,species,Mycobacterium phage Equemioh13,10699,family
1555202,species,Escherichia phage 121Q,10662,family
1554501,species,Teviot virus,11158,family
1555208,species,Ruegeria phage DSS3-P1,10699,family
1555112,species,Limnochorda pilosa,1676651,genus
1555233,species,Mycobacterium phage Carcharodon,10699,family
1555235,species,Mycobacterium phage SweetiePie,10699,family
1555238,species,Escherichia phage vB_EcoM-VpaE1,10662,family
1556289,species,Mycobacterium phage CaptainTrips,10699,family
1556290,species,Streptomyces phage Jay2Jay,10699,family
1557033,species,Yellowstone Lake virophage 5,10239,superkingdom
1557034,species,Yellowstone Lake virophage 6,10239,superkingdom
1557035,species,Yellowstone Lake virophage 7,10239,superkingdom
1558467,species,Vibrio phage J2,10744,family
1558469,species,Vibrio phage QH,10744,family
1560282,species,Proteus phage PM 75,10744,family
1560283,species,Proteus phage PM 85,10744,family
1560284,species,Proteus phage PM 93,10744,family
1560285,species,Mycobacterium phage Larenn,10699,family
1560286,species,Mycobacterium phage Murucutumbu,10699,family
1560313,species,Lactococcus phage WRP3,10699,family
1560342,species,Acinetobacter phage YMC13/03/R2096,10662,family
1560351,species,Goutanap virus,10239,superkingdom
1560354,species,Type-B symbiont of Plautia stali,543,family
1560358,species,Type-F symbiont of Plautia stali,543,family
1560514,species,Melbournevirus,944644,family
1561065,species,Paracoccus phage vB_PmaS_IMEP1,10699,family
1562701,species,bacterium endosymbiont of Mortierella elongata FMR23-6,119060,family
1562970,species,Fermentimonas caenicola,1784836,genus
1563661,species,Delftia phage RG-2014,10744,family
1564096,species,Erwinia phage phiEa2809,10662,family
1564115,species,Bovine picornavirus,12058,family
1565605,species,Rhodocyclaceae bacterium PG1-Ca6,75787,family
1565990,species,Chicken orivirus 1,12058,family
1566011,species,Seal anellovirus 4,687329,family
1566309,species,Wellfleet Bay virus,1299308,genus
1566869,species,Laodelphax striatellus picorna-like virus 2,699189,family
1566990,species,Streptococcus phage SpSL1,10699,family
1566993,species,Arthrobacter phage vB_ArtM-ArV1,10662,family
1567004,species,Escherichia phage YD-2008.s,10699,family
1567005,species,Mycobacterium phage MiaZeal,10699,family
1567011,species,Clostridium phage phiCT19406C,10239,superkingdom
1567014,species,Clostridium phage phiCT9441A,10239,superkingdom
1567025,species,Salmonella phage HB-2014,10662,family
1567453,species,Lactobacillus phage LfeSau,10699,family
1567466,species,Mycobacterium phage Alvin,10699,family
1567468,species,Mycobacterium phage Edtherson,10699,family
1567471,species,Mycobacterium phage Keshu,10699,family
1567472,species,Mycobacterium phage Malithi,10699,family
1567473,species,Mycobacterium phage Milly,10699,family
1567475,species,Mycobacterium phage Sbash,10699,family
1567484,species,Lactobacillus phage LfeInf,10662,family
1567485,species,Proteus phage pPM_01,10699,family
1567486,species,Enterobacteria phage P88,10662,family
1568973,species,Botrytis cinerea RNA virus 1,10239,superkingdom
1569258,species,Walkabout Creek virus,11270,family
1569277,species,Aerophobetes bacterium AeroCD12-1,1052815,phylum
1572702,species,Shigella phage pSf-2,10699,family
1572703,species,Staphylococcus phage phiIPLA-RODI,10662,family
1572704,species,Staphylococcus phage phiIPLA-C1C,10662,family
1572712,species,Geobacillus virus E3,10699,family
1572715,species,Salmonella phage Shivani,10699,family
1572753,species,Escherichia phage P483,10744,family
1572754,species,Escherichia phage P694,10744,family
1573458,species,Pseudomonas phage PS-1,10699,family
1573607,species,Schizochytrium sp. CCTCC M209059,4772,genus
1574263,species,Candidatus Stoquefichus sp. KLE1796,1470349,genus
1574287,species,Fisavirus 1,10239,superkingdom
1574422,species,Dromedary stool-associated circular ssDNA virus,39724,family
1577137,species,Suffolk virus,11157,order
1577684,species,Nanoarchaeota archaeon 7A,192989,phylum
1577686,species,Silvibacterium bohemicum,1775468,genus
1577687,species,Terracidiphilus gabretensis,1768185,genus
1577791,species,Candidatus Methanoplasma termitum,1607807,genus
1577905,species,Tateyamaria sp. ANG-S1,299261,genus
1578826,species,Tortoise picornavirus,12058,family
1579370,species,archaeon GW2011_AR10,2157,superkingdom
1579371,species,archaeon GW2011_AR11,2157,superkingdom
1579372,species,archaeon GW2011_AR13,2157,superkingdom
1579373,species,archaeon GW2011_AR15,2157,superkingdom
1579375,species,archaeon GW2011_AR17,2157,superkingdom
1579376,species,archaeon GW2011_AR18,2157,superkingdom
1579378,species,archaeon GW2011_AR20,2157,superkingdom
1579979,species,Wenzhouxiangella marina,1676142,genus
1580213,species,Xylaria sp. JS573,37991,genus
1580591,species,Sulfolobus monocaudavirus SMV2,10239,superkingdom
1580607,species,Magnaporthe oryzae RNA virus,10239,superkingdom
1580837,species,Davidsoniella virescens,1580833,genus
1580848,species,Endoconidiophora laricicola,1580844,genus
1580861,species,Huntiella moniliformis,1580853,genus
1581151,species,Slow loris parvovirus 1,10780,family
1581557,species,Candidatus Methylopumilus planktonicus,1679002,genus
1582150,species,Clostridium phage phiCD111,10699,family
1582151,species,Clostridium phage phiCD146,10699,family
1582152,species,Clostridium phage phiCD211,10662,family
1582153,species,Clostridium phage phiCD481-1,10662,family
1582154,species,Clostridium phage phiCD505,10662,family
1582155,species,Clostridium phage phiCD506,10662,family
1582156,species,Clostridium phage phiMMP01,10662,family
1582157,species,Clostridium phage phiMMP03,10662,family
1585246,species,Diachasmimorpha longicaudata rhabdovirus,11270,family
1585840,species,Ralstonia phage RSL2,10662,family
1585974,species,Clostridiaceae bacterium GM1,31979,family
1586267,species,Apibacter mensalis,1778601,genus
1586712,species,Yellowstone lake mimivirus,549779,family
1586713,species,Yellowstone lake phycodnavirus 1,10501,family
1586714,species,Yellowstone lake phycodnavirus 2,10501,family
1586715,species,Yellowstone lake phycodnavirus 3,10501,family
1587515,species,Black grass varicosavirus-like virus,10239,superkingdom
1587517,species,Black grass cryptic virus 2,10239,superkingdom
1587907,species,Streptococcus phage M102AD,10699,family
1588685,species,Wenzhou virus,11617,family
1588748,species,Veillonellaceae bacterium KA00182,31977,family
1588749,species,Porphyromonadaceae bacterium KA00676,171551,family
1588750,species,Clostridiales bacterium KA00134,186802,order
1588751,species,Tissierellia bacterium KA00581,1737404,class
1588753,species,Coriobacteriales bacterium DNF00809,84999,order
1588754,species,Veillonellaceae bacterium DNF00626,31977,family
1588764,species,Gemycircularvirus SL1,10239,superkingdom
1589265,species,Yersinia phage vB_YenM_TG1,10662,family
1589270,species,Streptococcus phage Str-PAP-1,10744,family
1589273,species,Pseudomonas phage PhiCHU,10744,family
1589274,species,Mycobacterium phage Sheen,10699,family
1589297,species,Vibrio phage phi 1,10744,family
1589733,species,Cyanophage P-TIM40,10662,family
1589746,species,Achromobacter phage JWX,10699,family
1589747,species,Achromobacter phage 83-24,10699,family
1589748,species,Achromobacter phage JWF,10699,family
1589749,species,Paenibacillus phage HB10c2,10699,family
1589750,species,Bacteriophage Diva,10699,family
1589751,species,Bacteriophage Lily,10699,family
1589752,species,Bacteriophage Rani,10699,family
1589755,species,Bacteriophage Sitara,10699,family
1589899,species,Frigoribacterium sp. MEB024,96492,genus
1590173,species,Trifolium-associated circular DNA virus 1,10239,superkingdom
1590154,species,Bromus-associated circular DNA virus 1,10239,superkingdom
1590155,species,Bromus-associated circular DNA virus 2,10239,superkingdom
1590156,species,Bromus-associated circular DNA virus 3,10239,superkingdom
1590172,species,Bromus-associated circular DNA virus 4,10239,superkingdom
1590650,species,Adelie penguin polyomavirus,151341,family
1590836,species,Maprik virus,11571,family
1591072,species,Listeria phage vB_LmoS_188,10699,family
1591073,species,Listeria phage vB_LmoS_293,10699,family
1591444,species,Thaumetopoea pityocampa iflavirus 1,699189,family
1592082,species,Sewage-associated circular DNA virus-15,10239,superkingdom
1592081,species,Sewage-associated gemycircularvirus 1,10239,superkingdom
1592083,species,Sewage-associated circular DNA virus-16,10239,superkingdom
1592084,species,Sewage-associated circular DNA virus-17,10239,superkingdom
1592085,species,Sewage-associated circular DNA virus-18,10239,superkingdom
1592086,species,Sewage-associated circular DNA virus-19,10239,superkingdom
1592087,species,Sewage-associated circular DNA virus-20,10239,superkingdom
1592088,species,Sewage-associated circular DNA virus-21,10239,superkingdom
1592089,species,Sewage-associated circular DNA virus-22,10239,superkingdom
1592090,species,Sewage-associated circular DNA virus-23,10239,superkingdom
1592091,species,Sewage-associated circular DNA virus-24,10239,superkingdom
1592092,species,Sewage-associated circular DNA virus-25,10239,superkingdom
1592093,species,Sewage-associated circular DNA virus-26,10239,superkingdom
1592094,species,Sewage-associated circular DNA virus-27,10239,superkingdom
1592095,species,Sewage-associated circular DNA virus-28,10239,superkingdom
1592096,species,Sewage-associated circular DNA virus-29,10239,superkingdom
1592097,species,Sewage-associated circular DNA virus-30,10239,superkingdom
1592098,species,Sewage-associated circular DNA virus-31,10239,superkingdom
1592099,species,Sewage-associated circular DNA virus-32,10239,superkingdom
